4
8
16
24
29
37
43
49
55
60
64
74
84
89
99
103
110
120
125
130
135
141
146
153
166
172
176
181
191
198
203
207
212
223
228
236
240
245
248
254
258
267
273
280
283
301
308
313
318
327
331
339
343
348
353
357
363
371
377
386
394
399
406
411
420
431
438
444
448
453
459
464
469
294
480
491
499
504
510
515
520
525
529
532
536
544
551
559
571
582
591
596
604
610
617
624
629
642
648
654
659
663
667
676
688
699
710
715
719
724
729
734
740
746
755
762
767
772
779
787
790
802
811
2072
